Settlement;Date;ContractName
57,5;12.12.2011;Q1-2013
57,5;13.12.2011;Q1-2013
57,5;14.12.2011;Q1-2013
57,5;15.12.2011;Q1-2013
56,83;16.12.2011;Q1-2013
56,44;19.12.2011;Q1-2013
57,5;20.12.2011;Q1-2013
57,5;21.12.2011;Q1-2013
58;22.12.2011;Q1-2013
58,78;23.12.2011;Q1-2013
58,62;27.12.2011;Q1-2013
49,79;28.12.2011;Q2-2013
49,58;29.12.2011;Q2-2013
49,01;30.12.2011;Q2-2013
48,09;02.01.2012;Q2-2013
47,67;03.01.2012;Q2-2013
47,46;04.01.2012;Q2-2013
47,87;05.01.2012;Q2-2013
47,64;06.01.2012;Q2-2013
48,23;09.01.2012;Q2-2013
47,73;10.01.2012;Q2-2013
47,37;11.01.2012;Q2-2013
47,36;12.01.2012;Q2-2013
47,07;13.01.2012;Q2-2013
45,46;16.01.2012;Q2-2013
46,17;17.01.2012;Q2-2013
46,62;18.01.2012;Q2-2013
46,67;19.01.2012;Q2-2013
46,74;20.01.2012;Q2-2013
46,78;23.01.2012;Q2-2013
46,84;24.01.2012;Q2-2013
46,87;25.01.2012;Q2-2013
47,87;26.01.2012;Q2-2013
48,58;27.01.2012;Q2-2013
48,57;30.01.2012;Q2-2013
47,67;31.01.2012;Q2-2013
48,02;01.02.2012;Q2-2013
48,78;02.02.2012;Q2-2013
48,89;03.02.2012;Q2-2013
49,19;06.02.2012;Q2-2013
49,27;07.02.2012;Q2-2013
47,94;08.02.2012;Q2-2013
47,94;09.02.2012;Q2-2013
47,24;10.02.2012;Q2-2013
46,71;13.02.2012;Q2-2013
47,33;14.02.2012;Q2-2013
47,83;15.02.2012;Q2-2013
48,01;16.02.2012;Q2-2013
48,4;17.02.2012;Q2-2013
48,33;20.02.2012;Q2-2013
47,66;21.02.2012;Q2-2013
48,88;22.02.2012;Q2-2013
49,57;23.02.2012;Q2-2013
49,54;24.02.2012;Q2-2013
50,15;27.02.2012;Q2-2013
48,81;28.02.2012;Q2-2013
48,5;29.02.2012;Q2-2013
48,84;01.03.2012;Q2-2013
48,95;02.03.2012;Q2-2013
48,73;05.03.2012;Q2-2013
47,8;06.03.2012;Q2-2013
47,38;07.03.2012;Q2-2013
48,74;08.03.2012;Q2-2013
48,44;09.03.2012;Q2-2013
47,34;12.03.2012;Q2-2013
47,21;13.03.2012;Q2-2013
48,1;14.03.2012;Q2-2013
47,8;15.03.2012;Q2-2013
47,48;16.03.2012;Q2-2013
48,33;19.03.2012;Q2-2013
47,96;20.03.2012;Q2-2013
47,52;21.03.2012;Q2-2013
47,49;22.03.2012;Q2-2013
47,61;23.03.2012;Q2-2013
46,82;26.03.2012;Q2-2013
46,6;27.03.2012;Q2-2013
47,92;28.03.2012;Q3-2013
47,79;29.03.2012;Q3-2013
47,47;30.03.2012;Q3-2013
47,06;02.04.2012;Q3-2013
46,81;03.04.2012;Q3-2013
46,97;04.04.2012;Q3-2013
46,96;05.04.2012;Q3-2013
47,01;10.04.2012;Q3-2013
47,11;11.04.2012;Q3-2013
47,06;12.04.2012;Q3-2013
47,37;13.04.2012;Q3-2013
46,62;16.04.2012;Q3-2013
47,04;17.04.2012;Q3-2013
46,68;18.04.2012;Q3-2013
46,55;19.04.2012;Q3-2013
46,88;20.04.2012;Q3-2013
46,57;23.04.2012;Q3-2013
46,31;24.04.2012;Q3-2013
46;25.04.2012;Q3-2013
46,1;26.04.2012;Q3-2013
46,51;27.04.2012;Q3-2013
46,11;30.04.2012;Q3-2013
45,98;02.05.2012;Q3-2013
45,77;03.05.2012;Q3-2013
45,69;04.05.2012;Q3-2013
45,09;07.05.2012;Q3-2013
45,27;08.05.2012;Q3-2013
45,12;09.05.2012;Q3-2013
45,53;10.05.2012;Q3-2013
45,09;11.05.2012;Q3-2013
44,88;14.05.2012;Q3-2013
45,05;15.05.2012;Q3-2013
45,25;16.05.2012;Q3-2013
45,25;17.05.2012;Q3-2013
44,53;18.05.2012;Q3-2013
44,76;21.05.2012;Q3-2013
44,66;22.05.2012;Q3-2013
44,88;23.05.2012;Q3-2013
44,89;24.05.2012;Q3-2013
45,4;25.05.2012;Q3-2013
45,4;28.05.2012;Q3-2013
45,69;29.05.2012;Q3-2013
45,6;30.05.2012;Q3-2013
45,15;31.05.2012;Q3-2013
45,31;01.06.2012;Q3-2013
45,11;04.06.2012;Q3-2013
45,2;05.06.2012;Q3-2013
45,09;06.06.2012;Q3-2013
45,05;07.06.2012;Q3-2013
44,71;08.06.2012;Q3-2013
44,78;11.06.2012;Q3-2013
44,6;12.06.2012;Q3-2013
44,58;13.06.2012;Q3-2013
44,48;14.06.2012;Q3-2013
44,93;15.06.2012;Q3-2013
44,56;18.06.2012;Q3-2013
44,47;19.06.2012;Q3-2013
44,43;20.06.2012;Q3-2013
44,48;21.06.2012;Q3-2013
45,34;22.06.2012;Q3-2013
45,28;25.06.2012;Q3-2013
45,68;26.06.2012;Q3-2013
52,86;27.06.2012;Q4-2013
52,56;28.06.2012;Q4-2013
52,9;29.06.2012;Q4-2013
52,51;02.07.2012;Q4-2013
53,15;03.07.2012;Q4-2013
53,04;04.07.2012;Q4-2013
52,95;05.07.2012;Q4-2013
52,82;06.07.2012;Q4-2013
52,73;09.07.2012;Q4-2013
52,65;10.07.2012;Q4-2013
52,52;11.07.2012;Q4-2013
52,33;12.07.2012;Q4-2013
52,56;13.07.2012;Q4-2013
52,56;16.07.2012;Q4-2013
52,86;17.07.2012;Q4-2013
52,59;18.07.2012;Q4-2013
52,54;19.07.2012;Q4-2013
52,5;20.07.2012;Q4-2013
52,04;23.07.2012;Q4-2013
52,25;24.07.2012;Q4-2013
52,08;25.07.2012;Q4-2013
52,34;26.07.2012;Q4-2013
52,51;27.07.2012;Q4-2013
52,41;30.07.2012;Q4-2013
52,83;31.07.2012;Q4-2013
52,87;01.08.2012;Q4-2013
52,8;02.08.2012;Q4-2013
52,83;03.08.2012;Q4-2013
53,01;06.08.2012;Q4-2013
53,21;07.08.2012;Q4-2013
53,31;08.08.2012;Q4-2013
53,16;09.08.2012;Q4-2013
53,53;10.08.2012;Q4-2013
54,26;13.08.2012;Q4-2013
54,22;14.08.2012;Q4-2013
53,3;15.08.2012;Q4-2013
53,38;16.08.2012;Q4-2013
53,47;17.08.2012;Q4-2013
53,47;20.08.2012;Q4-2013
53,76;21.08.2012;Q4-2013
53,8;22.08.2012;Q4-2013
54,18;23.08.2012;Q4-2013
53,8;24.08.2012;Q4-2013
53,8;27.08.2012;Q4-2013
53,8;28.08.2012;Q4-2013
53,41;29.08.2012;Q4-2013
53,42;30.08.2012;Q4-2013
53,57;31.08.2012;Q4-2013
54,01;03.09.2012;Q4-2013
53,86;04.09.2012;Q4-2013
53,48;05.09.2012;Q4-2013
53,52;06.09.2012;Q4-2013
53,56;07.09.2012;Q4-2013
53,26;10.09.2012;Q4-2013
53;11.09.2012;Q4-2013
52,98;12.09.2012;Q4-2013
52,92;13.09.2012;Q4-2013
52,95;14.09.2012;Q4-2013
52,52;17.09.2012;Q4-2013
52,41;18.09.2012;Q4-2013
52,09;19.09.2012;Q4-2013
52,32;20.09.2012;Q4-2013
52,23;21.09.2012;Q4-2013
51,79;24.09.2012;Q4-2013
51,94;25.09.2012;Q4-2013
52,48;26.09.2012;Q1-2014
52,43;27.09.2012;Q1-2014
52,75;28.09.2012;Q1-2014
52,2;01.10.2012;Q1-2014
52,5;02.10.2012;Q1-2014
52,5;03.10.2012;Q1-2014
52,5;04.10.2012;Q1-2014
52,65;05.10.2012;Q1-2014
52,25;08.10.2012;Q1-2014
52,5;09.10.2012;Q1-2014
52,5;10.10.2012;Q1-2014
52,3;11.10.2012;Q1-2014
52,18;12.10.2012;Q1-2014
51,92;15.10.2012;Q1-2014
52,58;16.10.2012;Q1-2014
52,8;17.10.2012;Q1-2014
52,78;18.10.2012;Q1-2014
52,89;19.10.2012;Q1-2014
52,9;22.10.2012;Q1-2014
52,4;23.10.2012;Q1-2014
51,98;24.10.2012;Q1-2014
52,15;25.10.2012;Q1-2014
51,8;26.10.2012;Q1-2014
51,93;29.10.2012;Q1-2014
51,45;30.10.2012;Q1-2014
51,38;31.10.2012;Q1-2014
51,35;01.11.2012;Q1-2014
51;02.11.2012;Q1-2014
51,3;05.11.2012;Q1-2014
51,58;06.11.2012;Q1-2014
50,95;07.11.2012;Q1-2014
51,78;08.11.2012;Q1-2014
51,48;09.11.2012;Q1-2014
52,25;12.11.2012;Q1-2014
51,77;13.11.2012;Q1-2014
51,58;14.11.2012;Q1-2014
51,49;15.11.2012;Q1-2014
51,3;16.11.2012;Q1-2014
51,25;19.11.2012;Q1-2014
51,13;20.11.2012;Q1-2014
51,08;21.11.2012;Q1-2014
50,75;22.11.2012;Q1-2014
51,15;23.11.2012;Q1-2014
50,7;26.11.2012;Q1-2014
50,93;27.11.2012;Q1-2014
50,45;28.11.2012;Q1-2014
50,53;29.11.2012;Q1-2014
50,18;30.11.2012;Q1-2014
50,57;03.12.2012;Q1-2014
50,45;04.12.2012;Q1-2014
50,3;05.12.2012;Q1-2014
49,95;06.12.2012;Q1-2014
50,2;07.12.2012;Q1-2014
50,1;10.12.2012;Q1-2014
49,68;11.12.2012;Q1-2014
49,8;12.12.2012;Q1-2014
49,35;13.12.2012;Q1-2014
50,2;14.12.2012;Q1-2014
49,48;17.12.2012;Q1-2014
49,73;18.12.2012;Q1-2014
49,69;19.12.2012;Q1-2014
49,69;20.12.2012;Q1-2014
42,12;21.12.2012;Q2-2014
41,77;27.12.2012;Q2-2014
41,65;28.12.2012;Q2-2014
41,77;02.01.2013;Q2-2014
41,62;03.01.2013;Q2-2014
41,49;04.01.2013;Q2-2014
41,62;07.01.2013;Q2-2014
41,41;08.01.2013;Q2-2014
41,3;09.01.2013;Q2-2014
40,73;10.01.2013;Q2-2014
40,56;11.01.2013;Q2-2014
40,16;14.01.2013;Q2-2014
40,09;15.01.2013;Q2-2014
40,03;16.01.2013;Q2-2014
39,65;17.01.2013;Q2-2014
39,24;18.01.2013;Q2-2014
38,88;21.01.2013;Q2-2014
39,16;22.01.2013;Q2-2014
38,64;23.01.2013;Q2-2014
37,95;24.01.2013;Q2-2014
37,68;25.01.2013;Q2-2014
38,09;28.01.2013;Q2-2014
37,73;29.01.2013;Q2-2014
37,69;30.01.2013;Q2-2014
36,92;31.01.2013;Q2-2014
37,86;01.02.2013;Q2-2014
38,59;04.02.2013;Q2-2014
38,49;05.02.2013;Q2-2014
38,3;06.02.2013;Q2-2014
38,28;07.02.2013;Q2-2014
38,92;08.02.2013;Q2-2014
39,03;11.02.2013;Q2-2014
39,28;12.02.2013;Q2-2014
39,45;13.02.2013;Q2-2014
39,49;14.02.2013;Q2-2014
38,98;15.02.2013;Q2-2014
39,44;18.02.2013;Q2-2014
38,41;19.02.2013;Q2-2014
38,55;20.02.2013;Q2-2014
39,28;21.02.2013;Q2-2014
39,34;22.02.2013;Q2-2014
38,96;25.02.2013;Q2-2014
38,54;26.02.2013;Q2-2014
38,48;27.02.2013;Q2-2014
38,74;28.02.2013;Q2-2014
38,55;01.03.2013;Q2-2014
37,97;04.03.2013;Q2-2014
38,1;05.03.2013;Q2-2014
37,69;06.03.2013;Q2-2014
37,81;07.03.2013;Q2-2014
37,55;08.03.2013;Q2-2014
37,27;11.03.2013;Q2-2014
37,34;12.03.2013;Q2-2014
36,92;13.03.2013;Q2-2014
37,25;14.03.2013;Q2-2014
37,18;15.03.2013;Q2-2014
36,95;18.03.2013;Q2-2014
36,9;19.03.2013;Q2-2014
36,76;20.03.2013;Q2-2014
37,48;21.03.2013;Q2-2014
37,24;22.03.2013;Q2-2014
37,59;25.03.2013;Q2-2014
39,17;26.03.2013;Q3-2014
39,19;27.03.2013;Q3-2014
39,3;28.03.2013;Q3-2014
38,64;02.04.2013;Q3-2014
39,27;03.04.2013;Q3-2014
39,13;04.04.2013;Q3-2014
39,17;05.04.2013;Q3-2014
39,18;08.04.2013;Q3-2014
38,47;09.04.2013;Q3-2014
38,39;10.04.2013;Q3-2014
38,01;11.04.2013;Q3-2014
38,23;12.04.2013;Q3-2014
38,15;15.04.2013;Q3-2014
36,77;16.04.2013;Q3-2014
36,25;17.04.2013;Q3-2014
36,24;18.04.2013;Q3-2014
36,92;19.04.2013;Q3-2014
36,09;22.04.2013;Q3-2014
36,29;23.04.2013;Q3-2014
36,4;24.04.2013;Q3-2014
36,58;25.04.2013;Q3-2014
36,48;26.04.2013;Q3-2014
36,54;29.04.2013;Q3-2014
35,94;30.04.2013;Q3-2014
35,39;02.05.2013;Q3-2014
35,63;03.05.2013;Q3-2014
35,64;06.05.2013;Q3-2014
35,76;07.05.2013;Q3-2014
35,66;08.05.2013;Q3-2014
35,66;09.05.2013;Q3-2014
35,58;10.05.2013;Q3-2014
35,49;13.05.2013;Q3-2014
35,43;14.05.2013;Q3-2014
35,79;15.05.2013;Q3-2014
35,47;16.05.2013;Q3-2014
35,34;17.05.2013;Q3-2014
35,34;20.05.2013;Q3-2014
35,85;21.05.2013;Q3-2014
35,73;22.05.2013;Q3-2014
35,5;23.05.2013;Q3-2014
35,59;24.05.2013;Q3-2014
35,84;27.05.2013;Q3-2014
35,96;28.05.2013;Q3-2014
35,84;29.05.2013;Q3-2014
35,63;30.05.2013;Q3-2014
35,81;31.05.2013;Q3-2014
35,55;03.06.2013;Q3-2014
35,53;04.06.2013;Q3-2014
35,52;05.06.2013;Q3-2014
35,33;06.06.2013;Q3-2014
35,41;07.06.2013;Q3-2014
34,92;10.06.2013;Q3-2014
34,6;11.06.2013;Q3-2014
34,77;12.06.2013;Q3-2014
34,47;13.06.2013;Q3-2014
34,65;14.06.2013;Q3-2014
34,7;17.06.2013;Q3-2014
34,65;18.06.2013;Q3-2014
34,82;19.06.2013;Q3-2014
34,54;20.06.2013;Q3-2014
34,17;21.06.2013;Q3-2014
34,06;24.06.2013;Q3-2014
34,22;25.06.2013;Q3-2014
40,96;26.06.2013;Q4-2014
41,07;27.06.2013;Q4-2014
41,02;28.06.2013;Q4-2014
41,07;01.07.2013;Q4-2014
41,29;02.07.2013;Q4-2014
41,72;03.07.2013;Q4-2014
41,34;04.07.2013;Q4-2014
41,34;05.07.2013;Q4-2014
41,24;08.07.2013;Q4-2014
40,7;09.07.2013;Q4-2014
40,75;10.07.2013;Q4-2014
40,81;11.07.2013;Q4-2014
40,68;12.07.2013;Q4-2014
40,65;15.07.2013;Q4-2014
40,75;16.07.2013;Q4-2014
40,58;17.07.2013;Q4-2014
40,24;18.07.2013;Q4-2014
40,2;19.07.2013;Q4-2014
40,22;22.07.2013;Q4-2014
40,08;23.07.2013;Q4-2014
40,16;24.07.2013;Q4-2014
40,01;25.07.2013;Q4-2014
39,86;26.07.2013;Q4-2014
39,82;29.07.2013;Q4-2014
39,53;30.07.2013;Q4-2014
39,12;31.07.2013;Q4-2014
39,03;01.08.2013;Q4-2014
38,95;02.08.2013;Q4-2014
38,66;05.08.2013;Q4-2014
38,84;06.08.2013;Q4-2014
38,71;07.08.2013;Q4-2014
38,83;08.08.2013;Q4-2014
38,92;09.08.2013;Q4-2014
38,97;12.08.2013;Q4-2014
38,83;13.08.2013;Q4-2014
38,96;14.08.2013;Q4-2014
39,16;15.08.2013;Q4-2014
39,04;16.08.2013;Q4-2014
38,9;19.08.2013;Q4-2014
38,93;20.08.2013;Q4-2014
38,95;21.08.2013;Q4-2014
39,08;22.08.2013;Q4-2014
38,96;23.08.2013;Q4-2014
38,93;26.08.2013;Q4-2014
38,96;27.08.2013;Q4-2014
38,82;28.08.2013;Q4-2014
38,98;29.08.2013;Q4-2014
39,22;30.08.2013;Q4-2014
39,67;02.09.2013;Q4-2014
39,68;03.09.2013;Q4-2014
40,14;04.09.2013;Q4-2014
41,08;05.09.2013;Q4-2014
41,36;06.09.2013;Q4-2014
41,35;09.09.2013;Q4-2014
41,09;10.09.2013;Q4-2014
41,42;11.09.2013;Q4-2014
42,02;12.09.2013;Q4-2014
42,28;13.09.2013;Q4-2014
42,19;16.09.2013;Q4-2014
41,85;17.09.2013;Q4-2014
42,24;18.09.2013;Q4-2014
41,69;19.09.2013;Q4-2014
41,46;20.09.2013;Q4-2014
41,88;23.09.2013;Q4-2014
41,79;24.09.2013;Q4-2014
41,81;25.09.2013;Q4-2014
43,08;26.09.2013;Q1-2015
42,68;27.09.2013;Q1-2015
42,2;30.09.2013;Q1-2015
42,08;01.10.2013;Q1-2015
42,13;02.10.2013;Q1-2015
42,13;03.10.2013;Q1-2015
42,14;04.10.2013;Q1-2015
42,07;07.10.2013;Q1-2015
41,9;08.10.2013;Q1-2015
41,63;09.10.2013;Q1-2015
41,33;10.10.2013;Q1-2015
41,15;11.10.2013;Q1-2015
41;14.10.2013;Q1-2015
41,5;15.10.2013;Q1-2015
41,85;16.10.2013;Q1-2015
41,85;17.10.2013;Q1-2015
41,7;18.10.2013;Q1-2015
41,39;21.10.2013;Q1-2015
41,12;22.10.2013;Q1-2015
40,8;23.10.2013;Q1-2015
40,89;24.10.2013;Q1-2015
41;25.10.2013;Q1-2015
40,65;28.10.2013;Q1-2015
40,55;29.10.2013;Q1-2015
40,78;30.10.2013;Q1-2015
40,75;31.10.2013;Q1-2015
40,65;01.11.2013;Q1-2015
40,65;04.11.2013;Q1-2015
41;05.11.2013;Q1-2015
41,17;06.11.2013;Q1-2015
41,32;07.11.2013;Q1-2015
41,39;08.11.2013;Q1-2015
41,08;11.11.2013;Q1-2015
40,98;12.11.2013;Q1-2015
40,8;13.11.2013;Q1-2015
40,89;14.11.2013;Q1-2015
40,85;15.11.2013;Q1-2015
40,78;18.11.2013;Q1-2015
40,78;19.11.2013;Q1-2015
40,8;20.11.2013;Q1-2015
40,53;21.11.2013;Q1-2015
40,53;22.11.2013;Q1-2015
40,36;25.11.2013;Q1-2015
40,38;26.11.2013;Q1-2015
40,52;27.11.2013;Q1-2015
40,11;28.11.2013;Q1-2015
39,92;29.11.2013;Q1-2015
40,35;02.12.2013;Q1-2015
40,6;03.12.2013;Q1-2015
40,58;04.12.2013;Q1-2015
41,1;05.12.2013;Q1-2015
40,93;06.12.2013;Q1-2015
41,06;09.12.2013;Q1-2015
40,77;10.12.2013;Q1-2015
40,8;11.12.2013;Q1-2015
40,68;12.12.2013;Q1-2015
40,8;13.12.2013;Q1-2015
40,77;16.12.2013;Q1-2015
40,8;17.12.2013;Q1-2015
40,8;18.12.2013;Q1-2015
40,9;19.12.2013;Q1-2015
40,55;20.12.2013;Q1-2015
40,78;23.12.2013;Q1-2015
32,71;27.12.2013;Q2-2015
32,55;30.12.2013;Q2-2015
31,83;02.01.2014;Q2-2015
32,2;03.01.2014;Q2-2015
32,01;06.01.2014;Q2-2015
31,88;07.01.2014;Q2-2015
31,97;08.01.2014;Q2-2015
31,95;09.01.2014;Q2-2015
31,89;10.01.2014;Q2-2015
31,94;13.01.2014;Q2-2015
32,29;14.01.2014;Q2-2015
32,13;15.01.2014;Q2-2015
32,51;16.01.2014;Q2-2015
33,07;17.01.2014;Q2-2015
33,15;20.01.2014;Q2-2015
33;21.01.2014;Q2-2015
