Settlement;Date;ContractName
65,93;07.02.2012;Cal-2015
65,55;08.02.2012;Cal-2015
65,4;09.02.2012;Cal-2015
65,3;10.02.2012;Cal-2015
64,55;13.02.2012;Cal-2015
64,55;14.02.2012;Cal-2015
64,95;15.02.2012;Cal-2015
64,93;16.02.2012;Cal-2015
65,73;17.02.2012;Cal-2015
65,53;20.02.2012;Cal-2015
65,13;21.02.2012;Cal-2015
65,5;22.02.2012;Cal-2015
65,68;23.02.2012;Cal-2015
66,15;24.02.2012;Cal-2015
66,45;27.02.2012;Cal-2015
65,6;28.02.2012;Cal-2015
65,42;29.02.2012;Cal-2015
65,4;01.03.2012;Cal-2015
65,3;02.03.2012;Cal-2015
65,3;05.03.2012;Cal-2015
64,65;06.03.2012;Cal-2015
64,78;07.03.2012;Cal-2015
65;08.03.2012;Cal-2015
65,03;09.03.2012;Cal-2015
64,8;12.03.2012;Cal-2015
64,63;13.03.2012;Cal-2015
64,88;14.03.2012;Cal-2015
64,9;15.03.2012;Cal-2015
65,08;16.03.2012;Cal-2015
65,05;19.03.2012;Cal-2015
65,03;20.03.2012;Cal-2015
64,75;21.03.2012;Cal-2015
64,45;22.03.2012;Cal-2015
64,45;23.03.2012;Cal-2015
64,3;26.03.2012;Cal-2015
64,43;27.03.2012;Cal-2015
64,45;28.03.2012;Cal-2015
64,85;29.03.2012;Cal-2015
64,6;30.03.2012;Cal-2015
64,33;02.04.2012;Cal-2015
64,28;03.04.2012;Cal-2015
64,4;04.04.2012;Cal-2015
64,33;05.04.2012;Cal-2015
64,5;10.04.2012;Cal-2015
64,35;11.04.2012;Cal-2015
64,28;12.04.2012;Cal-2015
64,13;13.04.2012;Cal-2015
63,98;16.04.2012;Cal-2015
63,53;17.04.2012;Cal-2015
63,63;18.04.2012;Cal-2015
63,58;19.04.2012;Cal-2015
63,63;20.04.2012;Cal-2015
63,68;23.04.2012;Cal-2015
63,38;24.04.2012;Cal-2015
63,63;25.04.2012;Cal-2015
63,15;26.04.2012;Cal-2015
63,25;27.04.2012;Cal-2015
63,25;30.04.2012;Cal-2015
62,55;02.05.2012;Cal-2015
62,85;03.05.2012;Cal-2015
62,33;04.05.2012;Cal-2015
62,43;07.05.2012;Cal-2015
62,18;08.05.2012;Cal-2015
62,3;09.05.2012;Cal-2015
62,43;10.05.2012;Cal-2015
62,58;11.05.2012;Cal-2015
62,55;14.05.2012;Cal-2015
62,38;15.05.2012;Cal-2015
62,25;16.05.2012;Cal-2015
62,25;17.05.2012;Cal-2015
62,3;18.05.2012;Cal-2015
62,05;21.05.2012;Cal-2015
62,05;22.05.2012;Cal-2015
61,7;23.05.2012;Cal-2015
62;24.05.2012;Cal-2015
61,88;25.05.2012;Cal-2015
61,88;28.05.2012;Cal-2015
62,05;29.05.2012;Cal-2015
61,63;30.05.2012;Cal-2015
61,45;31.05.2012;Cal-2015
61,45;01.06.2012;Cal-2015
61,23;04.06.2012;Cal-2015
61,28;05.06.2012;Cal-2015
61,45;06.06.2012;Cal-2015
61,35;07.06.2012;Cal-2015
60,75;08.06.2012;Cal-2015
60,75;11.06.2012;Cal-2015
60,64;12.06.2012;Cal-2015
60,75;13.06.2012;Cal-2015
60,45;14.06.2012;Cal-2015
60,55;15.06.2012;Cal-2015
60,15;18.06.2012;Cal-2015
60,35;19.06.2012;Cal-2015
60,4;20.06.2012;Cal-2015
60,55;21.06.2012;Cal-2015
60,73;22.06.2012;Cal-2015
60,8;25.06.2012;Cal-2015
61,05;26.06.2012;Cal-2015
60,88;27.06.2012;Cal-2015
60,9;28.06.2012;Cal-2015
61,28;29.06.2012;Cal-2015
60,98;02.07.2012;Cal-2015
61,55;03.07.2012;Cal-2015
61,43;04.07.2012;Cal-2015
61,45;05.07.2012;Cal-2015
61,35;06.07.2012;Cal-2015
61,13;09.07.2012;Cal-2015
61,03;10.07.2012;Cal-2015
60,73;11.07.2012;Cal-2015
60,78;12.07.2012;Cal-2015
60,7;13.07.2012;Cal-2015
60,75;16.07.2012;Cal-2015
60,98;17.07.2012;Cal-2015
60,8;18.07.2012;Cal-2015
60,65;19.07.2012;Cal-2015
60,65;20.07.2012;Cal-2015
60,55;23.07.2012;Cal-2015
60,4;24.07.2012;Cal-2015
60,4;25.07.2012;Cal-2015
60,53;26.07.2012;Cal-2015
60,65;27.07.2012;Cal-2015
60,45;30.07.2012;Cal-2015
60,97;31.07.2012;Cal-2015
61,15;01.08.2012;Cal-2015
61,08;02.08.2012;Cal-2015
61,28;03.08.2012;Cal-2015
61,33;06.08.2012;Cal-2015
61,43;07.08.2012;Cal-2015
61,38;08.08.2012;Cal-2015
61,43;09.08.2012;Cal-2015
61,55;10.08.2012;Cal-2015
62,5;13.08.2012;Cal-2015
62,83;14.08.2012;Cal-2015
62,33;15.08.2012;Cal-2015
62,28;16.08.2012;Cal-2015
62,13;17.08.2012;Cal-2015
62,05;20.08.2012;Cal-2015
62,28;21.08.2012;Cal-2015
62,08;22.08.2012;Cal-2015
62,43;23.08.2012;Cal-2015
62,18;24.08.2012;Cal-2015
62,35;27.08.2012;Cal-2015
62,33;28.08.2012;Cal-2015
62,28;29.08.2012;Cal-2015
62,13;30.08.2012;Cal-2015
62,1;31.08.2012;Cal-2015
62,43;03.09.2012;Cal-2015
62,28;04.09.2012;Cal-2015
62,03;05.09.2012;Cal-2015
62;06.09.2012;Cal-2015
61,95;07.09.2012;Cal-2015
61,74;10.09.2012;Cal-2015
61,55;11.09.2012;Cal-2015
61,33;12.09.2012;Cal-2015
61,25;13.09.2012;Cal-2015
61,33;14.09.2012;Cal-2015
60,88;17.09.2012;Cal-2015
60,9;18.09.2012;Cal-2015
60,8;19.09.2012;Cal-2015
60,93;20.09.2012;Cal-2015
60,8;21.09.2012;Cal-2015
60,75;24.09.2012;Cal-2015
60,8;25.09.2012;Cal-2015
60,9;26.09.2012;Cal-2015
61,35;27.09.2012;Cal-2015
61,2;28.09.2012;Cal-2015
61,1;01.10.2012;Cal-2015
60,9;02.10.2012;Cal-2015
60,9;03.10.2012;Cal-2015
60,93;04.10.2012;Cal-2015
61,1;05.10.2012;Cal-2015
60,85;08.10.2012;Cal-2015
60,9;09.10.2012;Cal-2015
60,82;10.10.2012;Cal-2015
60,8;11.10.2012;Cal-2015
60,85;12.10.2012;Cal-2015
60,8;15.10.2012;Cal-2015
60,97;16.10.2012;Cal-2015
60,58;17.10.2012;Cal-2015
60,18;18.10.2012;Cal-2015
60,78;19.10.2012;Cal-2015
60,78;22.10.2012;Cal-2015
60,5;23.10.2012;Cal-2015
60,03;24.10.2012;Cal-2015
60,2;25.10.2012;Cal-2015
60;26.10.2012;Cal-2015
60,32;29.10.2012;Cal-2015
59,85;30.10.2012;Cal-2015
60;31.10.2012;Cal-2015
59,88;01.11.2012;Cal-2015
59,75;02.11.2012;Cal-2015
60,08;05.11.2012;Cal-2015
60,3;06.11.2012;Cal-2015
59,75;07.11.2012;Cal-2015
60,25;08.11.2012;Cal-2015
60,1;09.11.2012;Cal-2015
60,28;12.11.2012;Cal-2015
59,85;13.11.2012;Cal-2015
59,95;14.11.2012;Cal-2015
59,83;15.11.2012;Cal-2015
59,65;16.11.2012;Cal-2015
59,75;19.11.2012;Cal-2015
59,08;20.11.2012;Cal-2015
59,25;21.11.2012;Cal-2015
59,35;22.11.2012;Cal-2015
59,4;23.11.2012;Cal-2015
58,95;26.11.2012;Cal-2015
58,75;27.11.2012;Cal-2015
58,75;28.11.2012;Cal-2015
58,82;29.11.2012;Cal-2015
58,7;30.11.2012;Cal-2015
59;03.12.2012;Cal-2015
58,55;04.12.2012;Cal-2015
58,5;05.12.2012;Cal-2015
58,33;06.12.2012;Cal-2015
58,37;07.12.2012;Cal-2015
58,53;10.12.2012;Cal-2015
58,03;11.12.2012;Cal-2015
57,9;12.12.2012;Cal-2015
57,83;13.12.2012;Cal-2015
57,9;14.12.2012;Cal-2015
57,88;17.12.2012;Cal-2015
58,2;18.12.2012;Cal-2015
57,9;19.12.2012;Cal-2015
58,23;20.12.2012;Cal-2015
58,3;21.12.2012;Cal-2016
58,55;27.12.2012;Cal-2016
58,2;28.12.2012;Cal-2016
57,9;02.01.2013;Cal-2016
57,85;03.01.2013;Cal-2016
57,5;04.01.2013;Cal-2016
57,44;07.01.2013;Cal-2016
56,8;08.01.2013;Cal-2016
56,65;09.01.2013;Cal-2016
56,3;10.01.2013;Cal-2016
56,13;11.01.2013;Cal-2016
55,68;14.01.2013;Cal-2016
55,75;15.01.2013;Cal-2016
55,43;16.01.2013;Cal-2016
55,1;17.01.2013;Cal-2016
54,75;18.01.2013;Cal-2016
54;21.01.2013;Cal-2016
54;22.01.2013;Cal-2016
53,5;23.01.2013;Cal-2016
53,25;24.01.2013;Cal-2016
52,57;25.01.2013;Cal-2016
52,45;28.01.2013;Cal-2016
51,9;29.01.2013;Cal-2016
51,5;30.01.2013;Cal-2016
50,77;31.01.2013;Cal-2016
50,75;01.02.2013;Cal-2016
51,55;04.02.2013;Cal-2016
51,88;05.02.2013;Cal-2016
52;06.02.2013;Cal-2016
51,4;07.02.2013;Cal-2016
52,1;08.02.2013;Cal-2016
52,24;11.02.2013;Cal-2016
52,75;12.02.2013;Cal-2016
53,05;13.02.2013;Cal-2016
53,19;14.02.2013;Cal-2016
53;15.02.2013;Cal-2016
52,95;18.02.2013;Cal-2016
52,18;19.02.2013;Cal-2016
52,2;20.02.2013;Cal-2016
52,3;21.02.2013;Cal-2016
52,2;22.02.2013;Cal-2016
51,9;25.02.2013;Cal-2016
51,88;26.02.2013;Cal-2016
51,75;27.02.2013;Cal-2016
51,7;28.02.2013;Cal-2016
51,43;01.03.2013;Cal-2016
51,7;04.03.2013;Cal-2016
51,35;05.03.2013;Cal-2016
51,19;06.03.2013;Cal-2016
51,18;07.03.2013;Cal-2016
50,8;08.03.2013;Cal-2016
50,4;11.03.2013;Cal-2016
50,3;12.03.2013;Cal-2016
50,25;13.03.2013;Cal-2016
50,28;14.03.2013;Cal-2016
50,25;15.03.2013;Cal-2016
50,14;18.03.2013;Cal-2016
49,95;19.03.2013;Cal-2016
50,23;20.03.2013;Cal-2016
50,58;21.03.2013;Cal-2016
50,25;22.03.2013;Cal-2016
50,23;25.03.2013;Cal-2016
50,6;26.03.2013;Cal-2016
50,54;27.03.2013;Cal-2016
50,57;28.03.2013;Cal-2016
49,97;02.04.2013;Cal-2016
50,22;03.04.2013;Cal-2016
50,04;04.04.2013;Cal-2016
50,09;05.04.2013;Cal-2016
50,07;08.04.2013;Cal-2016
49,65;09.04.2013;Cal-2016
49,51;10.04.2013;Cal-2016
49,52;11.04.2013;Cal-2016
50,02;12.04.2013;Cal-2016
50,13;15.04.2013;Cal-2016
49,55;16.04.2013;Cal-2016
48,92;17.04.2013;Cal-2016
48,82;18.04.2013;Cal-2016
48,98;19.04.2013;Cal-2016
49,24;22.04.2013;Cal-2016
48,94;23.04.2013;Cal-2016
48,84;24.04.2013;Cal-2016
49,02;25.04.2013;Cal-2016
48,96;26.04.2013;Cal-2016
48,98;29.04.2013;Cal-2016
48,9;30.04.2013;Cal-2016
48,5;02.05.2013;Cal-2016
48,61;03.05.2013;Cal-2016
48,69;06.05.2013;Cal-2016
48,5;07.05.2013;Cal-2016
48,38;08.05.2013;Cal-2016
48,38;09.05.2013;Cal-2016
48,03;10.05.2013;Cal-2016
48,29;13.05.2013;Cal-2016
48,33;14.05.2013;Cal-2016
48,45;15.05.2013;Cal-2016
48,33;16.05.2013;Cal-2016
48,04;17.05.2013;Cal-2016
48,04;20.05.2013;Cal-2016
48,35;21.05.2013;Cal-2016
48,32;22.05.2013;Cal-2016
48,13;23.05.2013;Cal-2016
48,1;24.05.2013;Cal-2016
48,17;27.05.2013;Cal-2016
48,08;28.05.2013;Cal-2016
48,38;29.05.2013;Cal-2016
48;30.05.2013;Cal-2016
48,08;31.05.2013;Cal-2016
47,92;03.06.2013;Cal-2016
48,07;04.06.2013;Cal-2016
47,85;05.06.2013;Cal-2016
47,75;06.06.2013;Cal-2016
47,82;07.06.2013;Cal-2016
47,57;10.06.2013;Cal-2016
47;11.06.2013;Cal-2016
47,54;12.06.2013;Cal-2016
47,13;13.06.2013;Cal-2016
47,23;14.06.2013;Cal-2016
47,38;17.06.2013;Cal-2016
47,13;18.06.2013;Cal-2016
47,3;19.06.2013;Cal-2016
47,46;20.06.2013;Cal-2016
47;21.06.2013;Cal-2016
46,95;24.06.2013;Cal-2016
46,94;25.06.2013;Cal-2016
46,96;26.06.2013;Cal-2016
46,82;27.06.2013;Cal-2016
46,83;28.06.2013;Cal-2016
46,74;01.07.2013;Cal-2016
46,89;02.07.2013;Cal-2016
47,12;03.07.2013;Cal-2016
47,1;04.07.2013;Cal-2016
47,18;05.07.2013;Cal-2016
47,12;08.07.2013;Cal-2016
47;09.07.2013;Cal-2016
46,6;10.07.2013;Cal-2016
46,65;11.07.2013;Cal-2016
46,66;12.07.2013;Cal-2016
46,38;15.07.2013;Cal-2016
46,59;16.07.2013;Cal-2016
46,2;17.07.2013;Cal-2016
45,95;18.07.2013;Cal-2016
45,88;19.07.2013;Cal-2016
45,85;22.07.2013;Cal-2016
45,8;23.07.2013;Cal-2016
45,95;24.07.2013;Cal-2016
45,82;25.07.2013;Cal-2016
45,86;26.07.2013;Cal-2016
45,6;29.07.2013;Cal-2016
45,35;30.07.2013;Cal-2016
44,89;31.07.2013;Cal-2016
44,95;01.08.2013;Cal-2016
44,88;02.08.2013;Cal-2016
44,63;05.08.2013;Cal-2016
44,84;06.08.2013;Cal-2016
44,88;07.08.2013;Cal-2016
44,69;08.08.2013;Cal-2016
44,89;09.08.2013;Cal-2016
44,75;12.08.2013;Cal-2016
44,5;13.08.2013;Cal-2016
44,48;14.08.2013;Cal-2016
44,83;15.08.2013;Cal-2016
44,6;16.08.2013;Cal-2016
44,64;19.08.2013;Cal-2016
44,45;20.08.2013;Cal-2016
44,45;21.08.2013;Cal-2016
44,7;22.08.2013;Cal-2016
45;23.08.2013;Cal-2016
44,75;26.08.2013;Cal-2016
44,63;27.08.2013;Cal-2016
44,8;28.08.2013;Cal-2016
44,83;29.08.2013;Cal-2016
44,94;30.08.2013;Cal-2016
45,35;02.09.2013;Cal-2016
45,4;03.09.2013;Cal-2016
46;04.09.2013;Cal-2016
47,35;05.09.2013;Cal-2016
48,3;06.09.2013;Cal-2016
48,45;09.09.2013;Cal-2016
47,72;10.09.2013;Cal-2016
47,92;11.09.2013;Cal-2016
48,9;12.09.2013;Cal-2016
49,33;13.09.2013;Cal-2016
49,05;16.09.2013;Cal-2016
49,03;17.09.2013;Cal-2016
49,13;18.09.2013;Cal-2016
48,7;19.09.2013;Cal-2016
48,25;20.09.2013;Cal-2016
48,89;23.09.2013;Cal-2016
48,65;24.09.2013;Cal-2016
48,65;25.09.2013;Cal-2016
48,8;26.09.2013;Cal-2016
48,7;27.09.2013;Cal-2016
48,38;30.09.2013;Cal-2016
48,18;01.10.2013;Cal-2016
48,18;02.10.2013;Cal-2016
48,18;03.10.2013;Cal-2016
48,2;04.10.2013;Cal-2016
48,13;07.10.2013;Cal-2016
48,09;08.10.2013;Cal-2016
47,65;09.10.2013;Cal-2016
47,69;10.10.2013;Cal-2016
47,3;11.10.2013;Cal-2016
47,05;14.10.2013;Cal-2016
47,28;15.10.2013;Cal-2016
47,48;16.10.2013;Cal-2016
47,93;17.10.2013;Cal-2016
47,53;18.10.2013;Cal-2016
47,3;21.10.2013;Cal-2016
47,13;22.10.2013;Cal-2016
46,85;23.10.2013;Cal-2016
46,8;24.10.2013;Cal-2016
46,9;25.10.2013;Cal-2016
46,65;28.10.2013;Cal-2016
46,82;29.10.2013;Cal-2016
46,88;30.10.2013;Cal-2016
46,63;31.10.2013;Cal-2016
46,5;01.11.2013;Cal-2016
46,75;04.11.2013;Cal-2016
47,03;05.11.2013;Cal-2016
47,1;06.11.2013;Cal-2016
47,38;07.11.2013;Cal-2016
47,25;08.11.2013;Cal-2016
47,15;11.11.2013;Cal-2016
47,25;12.11.2013;Cal-2016
47,13;13.11.2013;Cal-2016
47,13;14.11.2013;Cal-2016
47,1;15.11.2013;Cal-2016
47,15;18.11.2013;Cal-2016
47,15;19.11.2013;Cal-2016
46,75;20.11.2013;Cal-2016
46,6;21.11.2013;Cal-2016
46,85;22.11.2013;Cal-2016
46,63;25.11.2013;Cal-2016
46,62;26.11.2013;Cal-2016
46,7;27.11.2013;Cal-2016
46,4;28.11.2013;Cal-2016
46,4;29.11.2013;Cal-2016
46,45;02.12.2013;Cal-2016
46,6;03.12.2013;Cal-2016
46,71;04.12.2013;Cal-2016
47,05;05.12.2013;Cal-2016
47,13;06.12.2013;Cal-2016
46,85;09.12.2013;Cal-2016
46,73;10.12.2013;Cal-2016
46,7;11.12.2013;Cal-2016
46,68;12.12.2013;Cal-2016
46,73;13.12.2013;Cal-2016
46,75;16.12.2013;Cal-2016
46,5;17.12.2013;Cal-2016
46,5;18.12.2013;Cal-2016
46,75;19.12.2013;Cal-2016
46,55;20.12.2013;Cal-2016
46,55;23.12.2013;Cal-2016
47,25;27.12.2013;Cal-2017
47,33;30.12.2013;Cal-2017
47,15;02.01.2014;Cal-2017
47,2;03.01.2014;Cal-2017
46,53;06.01.2014;Cal-2017
46,29;07.01.2014;Cal-2017
46,41;08.01.2014;Cal-2017
46,2;09.01.2014;Cal-2017
46,4;10.01.2014;Cal-2017
46,37;13.01.2014;Cal-2017
46,42;14.01.2014;Cal-2017
46,53;15.01.2014;Cal-2017
46,63;16.01.2014;Cal-2017
46,95;17.01.2014;Cal-2017
46,69;20.01.2014;Cal-2017
46,65;21.01.2014;Cal-2017
46,6;22.01.2014;Cal-2017
46,56;23.01.2014;Cal-2017
