Settlement;Date;ContractName
57,79;10.01.2012;Q2-2013
57,52;11.01.2012;Q2-2013
57,38;12.01.2012;Q2-2013
56,98;13.01.2012;Q2-2013
55,84;16.01.2012;Q2-2013
56,37;17.01.2012;Q2-2013
56,78;18.01.2012;Q2-2013
56,68;19.01.2012;Q2-2013
56,48;20.01.2012;Q2-2013
56,61;23.01.2012;Q2-2013
56,4;24.01.2012;Q2-2013
57,12;25.01.2012;Q2-2013
57,89;26.01.2012;Q2-2013
59,02;27.01.2012;Q2-2013
58,78;30.01.2012;Q2-2013
58,37;31.01.2012;Q2-2013
58,34;01.02.2012;Q2-2013
59,6;02.02.2012;Q2-2013
59,82;03.02.2012;Q2-2013
59,7;06.02.2012;Q2-2013
59,42;07.02.2012;Q2-2013
58,44;08.02.2012;Q2-2013
57,23;09.02.2012;Q2-2013
57,24;10.02.2012;Q2-2013
55,88;13.02.2012;Q2-2013
55,65;14.02.2012;Q2-2013
56,59;15.02.2012;Q2-2013
57,68;16.02.2012;Q2-2013
58,26;17.02.2012;Q2-2013
57,86;20.02.2012;Q2-2013
57,35;21.02.2012;Q2-2013
58,25;22.02.2012;Q2-2013
59,25;23.02.2012;Q2-2013
58,94;24.02.2012;Q2-2013
59,59;27.02.2012;Q2-2013
58,81;28.02.2012;Q2-2013
58,26;29.02.2012;Q2-2013
58,38;01.03.2012;Q2-2013
58,89;02.03.2012;Q2-2013
58,05;05.03.2012;Q2-2013
57,18;06.03.2012;Q2-2013
57,66;07.03.2012;Q2-2013
58,21;08.03.2012;Q2-2013
57,53;09.03.2012;Q2-2013
57,07;12.03.2012;Q2-2013
56,83;13.03.2012;Q2-2013
57,83;14.03.2012;Q2-2013
57,73;15.03.2012;Q2-2013
57,32;16.03.2012;Q2-2013
57,72;19.03.2012;Q2-2013
57,87;20.03.2012;Q2-2013
57;21.03.2012;Q2-2013
57,28;22.03.2012;Q2-2013
57,28;23.03.2012;Q2-2013
56,66;26.03.2012;Q2-2013
56,87;27.03.2012;Q2-2013
58,2;28.03.2012;Q3-2013
58,36;29.03.2012;Q3-2013
57,58;30.03.2012;Q3-2013
58,39;02.04.2012;Q3-2013
57,44;03.04.2012;Q3-2013
56,92;04.04.2012;Q3-2013
57,71;05.04.2012;Q3-2013
57,87;10.04.2012;Q3-2013
57,27;11.04.2012;Q3-2013
57,38;12.04.2012;Q3-2013
57,58;13.04.2012;Q3-2013
57,03;16.04.2012;Q3-2013
56,88;17.04.2012;Q3-2013
56,31;18.04.2012;Q3-2013
56,17;19.04.2012;Q3-2013
56,58;20.04.2012;Q3-2013
56,51;23.04.2012;Q3-2013
56,38;24.04.2012;Q3-2013
56,32;25.04.2012;Q3-2013
56,08;26.04.2012;Q3-2013
56,68;27.04.2012;Q3-2013
55,49;30.04.2012;Q3-2013
56,13;02.05.2012;Q3-2013
55,94;03.05.2012;Q3-2013
55,15;04.05.2012;Q3-2013
55,12;07.05.2012;Q3-2013
54,63;08.05.2012;Q3-2013
54,75;09.05.2012;Q3-2013
54,91;10.05.2012;Q3-2013
55,28;11.05.2012;Q3-2013
54,72;14.05.2012;Q3-2013
54,71;15.05.2012;Q3-2013
54,58;16.05.2012;Q3-2013
54,58;17.05.2012;Q3-2013
54,28;18.05.2012;Q3-2013
54,16;21.05.2012;Q3-2013
54,41;22.05.2012;Q3-2013
54,6;23.05.2012;Q3-2013
54,68;24.05.2012;Q3-2013
55,2;25.05.2012;Q3-2013
55,2;28.05.2012;Q3-2013
55,46;29.05.2012;Q3-2013
55,21;30.05.2012;Q3-2013
54,73;31.05.2012;Q3-2013
54,57;01.06.2012;Q3-2013
54,59;04.06.2012;Q3-2013
54,66;05.06.2012;Q3-2013
54,57;06.06.2012;Q3-2013
54,59;07.06.2012;Q3-2013
54,07;08.06.2012;Q3-2013
54,06;11.06.2012;Q3-2013
54,07;12.06.2012;Q3-2013
54,16;13.06.2012;Q3-2013
53,68;14.06.2012;Q3-2013
53,99;15.06.2012;Q3-2013
53,6;18.06.2012;Q3-2013
53,84;19.06.2012;Q3-2013
53,71;20.06.2012;Q3-2013
53,84;21.06.2012;Q3-2013
54,56;22.06.2012;Q3-2013
54,59;25.06.2012;Q3-2013
55,01;26.06.2012;Q3-2013
67,1;27.06.2012;Q4-2013
66,74;28.06.2012;Q4-2013
66,65;29.06.2012;Q4-2013
66,63;02.07.2012;Q4-2013
66,72;03.07.2012;Q4-2013
66,56;04.07.2012;Q4-2013
66,55;05.07.2012;Q4-2013
66,58;06.07.2012;Q4-2013
66,47;09.07.2012;Q4-2013
66,35;10.07.2012;Q4-2013
66,29;11.07.2012;Q4-2013
65,9;12.07.2012;Q4-2013
65,89;13.07.2012;Q4-2013
65,85;16.07.2012;Q4-2013
66,01;17.07.2012;Q4-2013
65,83;18.07.2012;Q4-2013
65,75;19.07.2012;Q4-2013
65,6;20.07.2012;Q4-2013
65,17;23.07.2012;Q4-2013
65,31;24.07.2012;Q4-2013
65,14;25.07.2012;Q4-2013
65,28;26.07.2012;Q4-2013
65,43;27.07.2012;Q4-2013
65,16;30.07.2012;Q4-2013
65,45;31.07.2012;Q4-2013
65,71;01.08.2012;Q4-2013
65,81;02.08.2012;Q4-2013
65,65;03.08.2012;Q4-2013
65,77;06.08.2012;Q4-2013
66,14;07.08.2012;Q4-2013
66,13;08.08.2012;Q4-2013
65,96;09.08.2012;Q4-2013
66,36;10.08.2012;Q4-2013
66,96;13.08.2012;Q4-2013
67,07;14.08.2012;Q4-2013
66,81;15.08.2012;Q4-2013
66,58;16.08.2012;Q4-2013
66,67;17.08.2012;Q4-2013
66,65;20.08.2012;Q4-2013
66,89;21.08.2012;Q4-2013
66,83;22.08.2012;Q4-2013
67,02;23.08.2012;Q4-2013
66,65;24.08.2012;Q4-2013
66,63;27.08.2012;Q4-2013
66,14;28.08.2012;Q4-2013
66,22;29.08.2012;Q4-2013
66,18;30.08.2012;Q4-2013
66,11;31.08.2012;Q4-2013
66,63;03.09.2012;Q4-2013
66,43;04.09.2012;Q4-2013
66,31;05.09.2012;Q4-2013
66,52;06.09.2012;Q4-2013
66,39;07.09.2012;Q4-2013
66,07;10.09.2012;Q4-2013
65,84;11.09.2012;Q4-2013
65,96;12.09.2012;Q4-2013
65,95;13.09.2012;Q4-2013
66;14.09.2012;Q4-2013
65,67;17.09.2012;Q4-2013
65,41;18.09.2012;Q4-2013
65,3;19.09.2012;Q4-2013
65,12;20.09.2012;Q4-2013
65,19;21.09.2012;Q4-2013
64,92;24.09.2012;Q4-2013
64,9;25.09.2012;Q4-2013
65,48;26.09.2012;Q1-2014
65,3;27.09.2012;Q1-2014
65,43;28.09.2012;Q1-2014
65,35;01.10.2012;Q1-2014
65,23;02.10.2012;Q1-2014
65,23;03.10.2012;Q1-2014
64,93;04.10.2012;Q1-2014
64,9;05.10.2012;Q1-2014
64,78;08.10.2012;Q1-2014
64,68;09.10.2012;Q1-2014
64,85;10.10.2012;Q1-2014
64,88;11.10.2012;Q1-2014
64,84;12.10.2012;Q1-2014
64,11;15.10.2012;Q1-2014
65,35;16.10.2012;Q1-2014
65,13;17.10.2012;Q1-2014
64,35;18.10.2012;Q1-2014
64,91;19.10.2012;Q1-2014
65;22.10.2012;Q1-2014
64,95;23.10.2012;Q1-2014
64,65;24.10.2012;Q1-2014
64,74;25.10.2012;Q1-2014
64,65;26.10.2012;Q1-2014
64,43;29.10.2012;Q1-2014
64,75;30.10.2012;Q1-2014
64,5;31.10.2012;Q1-2014
64,58;01.11.2012;Q1-2014
64,5;02.11.2012;Q1-2014
64,05;05.11.2012;Q1-2014
64,53;06.11.2012;Q1-2014
64,25;07.11.2012;Q1-2014
64,35;08.11.2012;Q1-2014
64,33;09.11.2012;Q1-2014
64,65;12.11.2012;Q1-2014
64,4;13.11.2012;Q1-2014
64,68;14.11.2012;Q1-2014
64,5;15.11.2012;Q1-2014
64,45;16.11.2012;Q1-2014
64,28;19.11.2012;Q1-2014
64,15;20.11.2012;Q1-2014
64,23;21.11.2012;Q1-2014
64,05;22.11.2012;Q1-2014
64;23.11.2012;Q1-2014
63,8;26.11.2012;Q1-2014
63,95;27.11.2012;Q1-2014
63,93;28.11.2012;Q1-2014
63,38;29.11.2012;Q1-2014
63,65;30.11.2012;Q1-2014
63,73;03.12.2012;Q1-2014
63,3;04.12.2012;Q1-2014
63,8;05.12.2012;Q1-2014
63,65;06.12.2012;Q1-2014
63,78;07.12.2012;Q1-2014
63,65;10.12.2012;Q1-2014
63,13;11.12.2012;Q1-2014
63,03;12.12.2012;Q1-2014
62,9;13.12.2012;Q1-2014
63,38;14.12.2012;Q1-2014
63,15;17.12.2012;Q1-2014
63,2;18.12.2012;Q1-2014
63,35;19.12.2012;Q1-2014
62,9;20.12.2012;Q1-2014
51,45;21.12.2012;Q2-2014
51,58;27.12.2012;Q2-2014
51,63;28.12.2012;Q2-2014
51,63;02.01.2013;Q2-2014
51,22;03.01.2013;Q2-2014
51,3;04.01.2013;Q2-2014
51,41;07.01.2013;Q2-2014
51,34;08.01.2013;Q2-2014
51,08;09.01.2013;Q2-2014
50,85;10.01.2013;Q2-2014
50,41;11.01.2013;Q2-2014
49,48;14.01.2013;Q2-2014
49,69;15.01.2013;Q2-2014
49,26;16.01.2013;Q2-2014
48,9;17.01.2013;Q2-2014
48,35;18.01.2013;Q2-2014
48,19;21.01.2013;Q2-2014
48,04;22.01.2013;Q2-2014
47,97;23.01.2013;Q2-2014
46,65;24.01.2013;Q2-2014
46,69;25.01.2013;Q2-2014
46,99;28.01.2013;Q2-2014
46,25;29.01.2013;Q2-2014
46,12;30.01.2013;Q2-2014
45,63;31.01.2013;Q2-2014
46,3;01.02.2013;Q2-2014
47,3;04.02.2013;Q2-2014
47,07;05.02.2013;Q2-2014
47,02;06.02.2013;Q2-2014
46,49;07.02.2013;Q2-2014
47,03;08.02.2013;Q2-2014
46,84;11.02.2013;Q2-2014
47,31;12.02.2013;Q2-2014
47,59;13.02.2013;Q2-2014
47,66;14.02.2013;Q2-2014
47,46;15.02.2013;Q2-2014
47,51;18.02.2013;Q2-2014
47,12;19.02.2013;Q2-2014
47,14;20.02.2013;Q2-2014
47,27;21.02.2013;Q2-2014
47,19;22.02.2013;Q2-2014
47,18;25.02.2013;Q2-2014
46,92;26.02.2013;Q2-2014
46,71;27.02.2013;Q2-2014
46,75;28.02.2013;Q2-2014
47,25;01.03.2013;Q2-2014
46,69;04.03.2013;Q2-2014
46,64;05.03.2013;Q2-2014
45,93;06.03.2013;Q2-2014
46,13;07.03.2013;Q2-2014
45,89;08.03.2013;Q2-2014
45,67;11.03.2013;Q2-2014
45,63;12.03.2013;Q2-2014
45,43;13.03.2013;Q2-2014
44,94;14.03.2013;Q2-2014
44,38;15.03.2013;Q2-2014
44,81;18.03.2013;Q2-2014
44,58;19.03.2013;Q2-2014
44,55;20.03.2013;Q2-2014
44,83;21.03.2013;Q2-2014
44,82;22.03.2013;Q2-2014
45,19;25.03.2013;Q2-2014
47,42;26.03.2013;Q3-2014
47,12;27.03.2013;Q3-2014
47,57;28.03.2013;Q3-2014
47,17;02.04.2013;Q3-2014
47,89;03.04.2013;Q3-2014
47,91;04.04.2013;Q3-2014
47,71;05.04.2013;Q3-2014
48,15;08.04.2013;Q3-2014
47,55;09.04.2013;Q3-2014
47,37;10.04.2013;Q3-2014
47,2;11.04.2013;Q3-2014
47,16;12.04.2013;Q3-2014
47,28;15.04.2013;Q3-2014
46,2;16.04.2013;Q3-2014
45,66;17.04.2013;Q3-2014
45,71;18.04.2013;Q3-2014
46,03;19.04.2013;Q3-2014
45,73;22.04.2013;Q3-2014
45,68;23.04.2013;Q3-2014
45,74;24.04.2013;Q3-2014
45,91;25.04.2013;Q3-2014
45,87;26.04.2013;Q3-2014
46,13;29.04.2013;Q3-2014
45,76;30.04.2013;Q3-2014
44,92;02.05.2013;Q3-2014
45,26;03.05.2013;Q3-2014
45,28;06.05.2013;Q3-2014
45,1;07.05.2013;Q3-2014
44,96;08.05.2013;Q3-2014
44,96;09.05.2013;Q3-2014
44,76;10.05.2013;Q3-2014
44,81;13.05.2013;Q3-2014
44,88;14.05.2013;Q3-2014
44,82;15.05.2013;Q3-2014
44,73;16.05.2013;Q3-2014
44,6;17.05.2013;Q3-2014
44,6;20.05.2013;Q3-2014
44,86;21.05.2013;Q3-2014
44,8;22.05.2013;Q3-2014
45,14;23.05.2013;Q3-2014
44,92;24.05.2013;Q3-2014
45,03;27.05.2013;Q3-2014
45,28;28.05.2013;Q3-2014
45,16;29.05.2013;Q3-2014
44,76;30.05.2013;Q3-2014
45,06;31.05.2013;Q3-2014
44,78;03.06.2013;Q3-2014
44,86;04.06.2013;Q3-2014
44,77;05.06.2013;Q3-2014
44,46;06.06.2013;Q3-2014
44,24;07.06.2013;Q3-2014
44;10.06.2013;Q3-2014
43,92;11.06.2013;Q3-2014
44,2;12.06.2013;Q3-2014
43,92;13.06.2013;Q3-2014
44,11;14.06.2013;Q3-2014
44,12;17.06.2013;Q3-2014
44,03;18.06.2013;Q3-2014
44,12;19.06.2013;Q3-2014
44,22;20.06.2013;Q3-2014
43,44;21.06.2013;Q3-2014
43,46;24.06.2013;Q3-2014
43,34;25.06.2013;Q3-2014
52,74;26.06.2013;Q4-2014
52,49;27.06.2013;Q4-2014
52,75;28.06.2013;Q4-2014
52,65;01.07.2013;Q4-2014
53;02.07.2013;Q4-2014
53,51;03.07.2013;Q4-2014
53,18;04.07.2013;Q4-2014
52,98;05.07.2013;Q4-2014
53,34;08.07.2013;Q4-2014
52,91;09.07.2013;Q4-2014
53;10.07.2013;Q4-2014
53,11;11.07.2013;Q4-2014
52,78;12.07.2013;Q4-2014
52,44;15.07.2013;Q4-2014
53,01;16.07.2013;Q4-2014
52,95;17.07.2013;Q4-2014
52,73;18.07.2013;Q4-2014
52,68;19.07.2013;Q4-2014
52,69;22.07.2013;Q4-2014
52,73;23.07.2013;Q4-2014
52,87;24.07.2013;Q4-2014
52,56;25.07.2013;Q4-2014
52,47;26.07.2013;Q4-2014
52,73;29.07.2013;Q4-2014
52,05;30.07.2013;Q4-2014
51,64;31.07.2013;Q4-2014
51,5;01.08.2013;Q4-2014
51,49;02.08.2013;Q4-2014
51,19;05.08.2013;Q4-2014
51,11;06.08.2013;Q4-2014
50,88;07.08.2013;Q4-2014
50,83;08.08.2013;Q4-2014
51,13;09.08.2013;Q4-2014
50,99;12.08.2013;Q4-2014
50,62;13.08.2013;Q4-2014
50,7;14.08.2013;Q4-2014
50,69;15.08.2013;Q4-2014
50,59;16.08.2013;Q4-2014
50,63;19.08.2013;Q4-2014
50,63;20.08.2013;Q4-2014
50,81;21.08.2013;Q4-2014
50,91;22.08.2013;Q4-2014
50,82;23.08.2013;Q4-2014
50,67;26.08.2013;Q4-2014
50,93;27.08.2013;Q4-2014
51,04;28.08.2013;Q4-2014
51;29.08.2013;Q4-2014
51,09;30.08.2013;Q4-2014
51,42;02.09.2013;Q4-2014
51,91;03.09.2013;Q4-2014
52,05;04.09.2013;Q4-2014
53,46;05.09.2013;Q4-2014
53,83;06.09.2013;Q4-2014
53,95;09.09.2013;Q4-2014
53,42;10.09.2013;Q4-2014
53,58;11.09.2013;Q4-2014
54,34;12.09.2013;Q4-2014
54,42;13.09.2013;Q4-2014
54,57;16.09.2013;Q4-2014
54,62;17.09.2013;Q4-2014
55,11;18.09.2013;Q4-2014
54,26;19.09.2013;Q4-2014
54,36;20.09.2013;Q4-2014
54,71;23.09.2013;Q4-2014
55,24;24.09.2013;Q4-2014
54,65;25.09.2013;Q4-2014
55,83;26.09.2013;Q1-2015
53,73;27.09.2013;Q1-2015
54,63;30.09.2013;Q1-2015
54,48;01.10.2013;Q1-2015
54,53;02.10.2013;Q1-2015
54,53;03.10.2013;Q1-2015
54,53;04.10.2013;Q1-2015
54,49;07.10.2013;Q1-2015
54,53;08.10.2013;Q1-2015
53,85;09.10.2013;Q1-2015
53,7;10.10.2013;Q1-2015
53,56;11.10.2013;Q1-2015
53,19;14.10.2013;Q1-2015
53,37;15.10.2013;Q1-2015
53,77;16.10.2013;Q1-2015
54,01;17.10.2013;Q1-2015
53,47;18.10.2013;Q1-2015
53,28;21.10.2013;Q1-2015
53,05;22.10.2013;Q1-2015
53,19;23.10.2013;Q1-2015
53,2;24.10.2013;Q1-2015
53,5;25.10.2013;Q1-2015
53,17;28.10.2013;Q1-2015
53,13;29.10.2013;Q1-2015
53,14;30.10.2013;Q1-2015
52,96;31.10.2013;Q1-2015
52,41;01.11.2013;Q1-2015
52,73;04.11.2013;Q1-2015
53,15;05.11.2013;Q1-2015
53,96;06.11.2013;Q1-2015
53,79;07.11.2013;Q1-2015
53,76;08.11.2013;Q1-2015
54,35;11.11.2013;Q1-2015
53,56;12.11.2013;Q1-2015
53,02;13.11.2013;Q1-2015
53,57;14.11.2013;Q1-2015
53,98;15.11.2013;Q1-2015
53,73;18.11.2013;Q1-2015
53,67;19.11.2013;Q1-2015
53,68;20.11.2013;Q1-2015
53,53;21.11.2013;Q1-2015
53,6;22.11.2013;Q1-2015
53,5;25.11.2013;Q1-2015
53,35;26.11.2013;Q1-2015
53,34;27.11.2013;Q1-2015
53,25;28.11.2013;Q1-2015
53,31;29.11.2013;Q1-2015
53,25;02.12.2013;Q1-2015
53,68;03.12.2013;Q1-2015
53,64;04.12.2013;Q1-2015
53,92;05.12.2013;Q1-2015
54,08;06.12.2013;Q1-2015
53,77;09.12.2013;Q1-2015
53,83;10.12.2013;Q1-2015
53,8;11.12.2013;Q1-2015
53,73;12.12.2013;Q1-2015
53,93;13.12.2013;Q1-2015
53,83;16.12.2013;Q1-2015
53,73;17.12.2013;Q1-2015
53,84;18.12.2013;Q1-2015
54,03;19.12.2013;Q1-2015
53,9;20.12.2013;Q1-2015
53,8;23.12.2013;Q1-2015
41,22;27.12.2013;Q2-2015
41,34;30.12.2013;Q2-2015
41,25;02.01.2014;Q2-2015
41,57;03.01.2014;Q2-2015
41,22;06.01.2014;Q2-2015
40,91;07.01.2014;Q2-2015
40,87;08.01.2014;Q2-2015
40,9;09.01.2014;Q2-2015
40,75;10.01.2014;Q2-2015
40,82;13.01.2014;Q2-2015
41,17;14.01.2014;Q2-2015
41,28;15.01.2014;Q2-2015
41,41;16.01.2014;Q2-2015
41,74;17.01.2014;Q2-2015
41,6;20.01.2014;Q2-2015
41,56;21.01.2014;Q2-2015
