"";"Date";"Spread0BQIV"
"1802";2019-12-02;2,63
"1803";2019-12-03;2,51000000000001
"1804";2019-12-04;2,79
"1805";2019-12-05;2,8
"1806";2019-12-06;2,89
"1807";2019-12-09;2,77
"1808";2019-12-10;2,67
"1809";2019-12-11;2,68000000000001
"1810";2019-12-12;2,95
"1811";2019-12-13;2,84
"1812";2019-12-16;2,44
"1813";2019-12-17;2,48
"1814";2019-12-18;2,14
"1815";2019-12-19;1,98999999999999
"1816";2019-12-20;1,93
"1817";2019-12-23;1,78
"1818";2019-12-27;1,78
